,images,label
1379,[0 0 0 ... 0 0 0],f
1380,[0 0 0 ... 0 0 0],f
1381,[0 0 0 ... 0 0 0],f
1382,[0 0 0 ... 0 0 0],f
1383,[0 0 0 ... 0 0 0],f
1384,[0 0 0 ... 0 0 0],f
1385,[0 0 0 ... 0 0 0],f
1386,[0 0 0 ... 0 0 0],f
1387,[0 0 0 ... 0 0 0],f
1388,[0 0 0 ... 0 0 0],f
1389,[0 0 0 ... 0 0 0],f
1390,[0 0 0 ... 0 0 0],f
1391,[0 0 0 ... 0 0 0],f
1392,[0 0 0 ... 0 0 0],f
1393,[0 0 0 ... 0 0 0],f
1394,[0 0 0 ... 0 0 0],f
1395,[0 0 0 ... 0 0 0],o
1396,[0 0 0 ... 0 0 0],o
1397,[0 0 0 ... 0 0 0],o
1398,[0 0 0 ... 0 0 0],o
1399,[0 0 0 ... 0 0 0],o
1400,[0 0 0 ... 0 0 0],o
1401,[0 0 0 ... 0 0 0],o
1402,[0 0 0 ... 0 0 0],o
1403,[0 0 0 ... 0 0 0],o
1404,[0 0 0 ... 0 0 0],o
1405,[0 0 0 ... 0 0 0],o
1406,[0 0 0 ... 0 0 0],o
1407,[0 0 0 ... 0 0 0],o
1408,[0 0 0 ... 0 0 0],o
1409,[0 0 0 ... 0 0 0],o
1410,[0 0 0 ... 0 0 0],o
1411,[0 0 0 ... 0 0 0],o
1412,[0 0 0 ... 0 0 0],o
1413,[0 0 0 ... 0 0 0],o
1414,[0 0 0 ... 0 0 0],o
1415,[0 0 0 ... 0 0 0],o
1416,[0 0 0 ... 0 0 0],o
1417,[0 0 0 ... 0 0 0],o
1418,[0 0 0 ... 0 0 0],o
1419,[0 0 0 ... 0 0 0],o
1420,[0 0 0 ... 0 0 0],o
1421,[0 0 0 ... 0 0 0],o
1422,[0 0 0 ... 0 0 0],o
1423,[0 0 0 ... 0 0 0],o
1424,[0 0 0 ... 0 0 0],o
1425,[0 0 0 ... 0 0 0],o
1426,[0 0 0 ... 0 0 0],o
1427,[0 0 0 ... 0 0 0],o
1428,[0 0 0 ... 0 0 0],o
1429,[0 0 0 ... 0 0 0],o
1430,[0 0 0 ... 0 0 0],o
1431,[0 0 0 ... 0 0 0],o
1432,[0 0 0 ... 0 0 0],o
1433,[0 0 0 ... 0 0 0],o
1434,[0 0 0 ... 0 0 0],o
1435,[0 0 0 ... 0 0 0],o
1436,[0 0 0 ... 0 0 0],o
1437,[0 0 0 ... 0 0 0],o
1438,[0 0 0 ... 0 0 0],o
1439,[0 0 0 ... 0 0 0],o
1440,[0 0 0 ... 0 0 0],o
1441,[0 0 0 ... 0 0 0],o
1442,[0 0 0 ... 0 0 0],o
1443,[0 0 0 ... 0 0 0],o
1444,[0 0 0 ... 0 0 0],o
1445,[0 0 0 ... 0 0 0],o
1446,[0 0 0 ... 0 0 0],o
1447,[0 0 0 ... 0 0 0],o
1448,[0 0 0 ... 0 0 0],o
1449,[0 0 0 ... 0 0 0],o
1450,[0 0 0 ... 0 0 0],o
1451,[0 0 0 ... 0 0 0],o
1452,[0 0 0 ... 0 0 0],o
1453,[0 0 0 ... 0 0 0],o
1454,[0 0 0 ... 0 0 0],o
1455,[0 0 0 ... 0 0 0],o
1456,[0 0 0 ... 0 0 0],o
1457,[0 0 0 ... 0 0 0],o
1458,[0 0 0 ... 0 0 0],o
1459,[0 0 0 ... 0 0 0],o
1460,[0 0 0 ... 0 0 0],o
1461,[0 0 0 ... 0 0 0],o
1462,[0 0 0 ... 0 0 0],o
1463,[0 0 0 ... 0 0 0],o
1464,[0 0 0 ... 0 0 0],o
1465,[0 0 0 ... 0 0 0],h
1466,[0 0 0 ... 0 0 0],h
1467,[0 0 0 ... 0 0 0],h
1468,[0 0 0 ... 0 0 0],h
1469,[0 0 0 ... 0 0 0],h
1470,[0 0 0 ... 0 0 0],h
1471,[0 0 0 ... 0 0 0],h
1472,[0 0 0 ... 0 0 0],h
1473,[0 0 0 ... 0 0 0],h
1474,[0 0 0 ... 0 0 0],h
1475,[0 0 0 ... 0 0 0],h
1476,[0 0 0 ... 0 0 0],h
1477,[0 0 0 ... 0 0 0],h
1478,[0 0 0 ... 0 0 0],h
1479,[0 0 0 ... 0 0 0],h
1480,[0 0 0 ... 0 0 0],h
1481,[0 0 0 ... 0 0 0],h
1482,[0 0 0 ... 0 0 0],h
1483,[0 0 0 ... 0 0 0],h
1484,[0 0 0 ... 0 0 0],h
1485,[0 0 0 ... 0 0 0],h
1486,[0 0 0 ... 0 0 0],h
1487,[0 0 0 ... 0 0 0],h
1488,[0 0 0 ... 0 0 0],h
1489,[0 0 0 ... 0 0 0],h
1490,[0 0 0 ... 0 0 0],h
1491,[0 0 0 ... 0 0 0],h
1492,[0 0 0 ... 0 0 0],h
1493,[0 0 0 ... 0 0 0],h
1494,[0 0 0 ... 0 0 0],h
1495,[0 0 0 ... 0 0 0],h
1496,[0 0 0 ... 0 0 0],h
1497,[0 0 0 ... 0 0 0],h
1498,[0 0 0 ... 0 0 0],h
1499,[0 0 0 ... 0 0 0],h
1500,[0 0 0 ... 0 0 0],h
1501,[0 0 0 ... 0 0 0],h
1502,[0 0 0 ... 0 0 0],h
1503,[0 0 0 ... 0 0 0],h
1504,[0 0 0 ... 0 0 0],h
1505,[0 0 0 ... 0 0 0],h
1506,[0 0 0 ... 0 0 0],h
1507,[0 0 0 ... 0 0 0],h
1508,[0 0 0 ... 0 0 0],h
1509,[0 0 0 ... 0 0 0],h
1510,[0 0 0 ... 0 0 0],h
1511,[0 0 0 ... 0 0 0],h
1512,[0 0 0 ... 0 0 0],h
1513,[0 0 0 ... 0 0 0],h
1514,[0 0 0 ... 0 0 0],h
1515,[0 0 0 ... 0 0 0],h
1516,[0 0 0 ... 0 0 0],h
1517,[0 0 0 ... 0 0 0],h
1518,[0 0 0 ... 0 0 0],h
1519,[0 0 0 ... 0 0 0],h
1520,[0 0 0 ... 0 0 0],h
1521,[0 0 0 ... 0 0 0],h
1522,[0 0 0 ... 0 0 0],h
1523,[0 0 0 ... 0 0 0],h
1524,[0 0 0 ... 0 0 0],h
1525,[0 0 0 ... 0 0 0],h
1526,[0 0 0 ... 0 0 0],h
1527,[0 0 0 ... 0 0 0],h
1528,[0 0 0 ... 0 0 0],h
1529,[0 0 0 ... 0 0 0],h
1530,[0 0 0 ... 0 0 0],h
1531,[0 0 0 ... 0 0 0],h
1532,[0 0 0 ... 0 0 0],h
1533,[0 0 0 ... 0 0 0],h
1534,[0 0 0 ... 0 0 0],h
1535,[0 0 0 ... 0 0 0],m
1536,[0 0 0 ... 0 0 0],m
1537,[0 0 0 ... 0 0 0],m
1538,[0 0 0 ... 0 0 0],m
1539,[0 0 0 ... 0 0 0],m
1540,[0 0 0 ... 0 0 0],m
1541,[0 0 0 ... 0 0 0],m
1542,[0 0 0 ... 0 0 0],m
1543,[0 0 0 ... 0 0 0],m
1544,[0 0 0 ... 0 0 0],m
1545,[0 0 0 ... 0 0 0],m
1546,[0 0 0 ... 0 0 0],m
1547,[0 0 0 ... 0 0 0],m
1548,[0 0 0 ... 0 0 0],m
1549,[0 0 0 ... 0 0 0],m
1550,[0 0 0 ... 0 0 0],m
1551,[0 0 0 ... 0 0 0],m
1552,[0 0 0 ... 0 0 0],m
1553,[0 0 0 ... 0 0 0],m
1554,[0 0 0 ... 0 0 0],m
1555,[0 0 0 ... 0 0 0],m
1556,[0 0 0 ... 0 0 0],m
1557,[0 0 0 ... 0 0 0],m
1558,[0 0 0 ... 0 0 0],m
1559,[0 0 0 ... 0 0 0],m
1560,[0 0 0 ... 0 0 0],m
1561,[0 0 0 ... 0 0 0],m
1562,[0 0 0 ... 0 0 0],m
1563,[0 0 0 ... 0 0 0],m
1564,[0 0 0 ... 0 0 0],m
1565,[0 0 0 ... 0 0 0],m
1566,[0 0 0 ... 0 0 0],m
1567,[0 0 0 ... 0 0 0],m
1568,[0 0 0 ... 0 0 0],m
1569,[0 0 0 ... 0 0 0],m
1570,[0 0 0 ... 0 0 0],m
1571,[0 0 0 ... 0 0 0],m
1572,[0 0 0 ... 0 0 0],m
1573,[0 0 0 ... 0 0 0],m
1574,[0 0 0 ... 0 0 0],m
1575,[0 0 0 ... 0 0 0],m
1576,[0 0 0 ... 0 0 0],m
1577,[0 0 0 ... 0 0 0],m
1578,[0 0 0 ... 0 0 0],m
1579,[0 0 0 ... 0 0 0],m
1580,[0 0 0 ... 0 0 0],m
1581,[0 0 0 ... 0 0 0],m
1582,[0 0 0 ... 0 0 0],m
1583,[0 0 0 ... 0 0 0],m
1584,[0 0 0 ... 0 0 0],m
1585,[0 0 0 ... 0 0 0],m
1586,[0 0 0 ... 0 0 0],m
1587,[0 0 0 ... 0 0 0],m
1588,[0 0 0 ... 0 0 0],m
1589,[0 0 0 ... 0 0 0],m
1590,[0 0 0 ... 0 0 0],m
1591,[0 0 0 ... 0 0 0],m
1592,[0 0 0 ... 0 0 0],m
1593,[0 0 0 ... 0 0 0],m
1594,[0 0 0 ... 0 0 0],m
1595,[0 0 0 ... 0 0 0],m
1596,[0 0 0 ... 0 0 0],m
1597,[0 0 0 ... 0 0 0],m
1598,[0 0 0 ... 0 0 0],m
1599,[0 0 0 ... 0 0 0],m
1600,[0 0 0 ... 0 0 0],m
1601,[0 0 0 ... 0 0 0],m
1602,[0 0 0 ... 0 0 0],m
1603,[0 0 0 ... 0 0 0],m
1604,[0 0 0 ... 0 0 0],m
1605,[0 0 0 ... 0 0 0],j
1606,[0 0 0 ... 0 0 0],j
1607,[0 0 0 ... 0 0 0],j
1608,[0 0 0 ... 0 0 0],j
1609,[0 0 0 ... 0 0 0],j
1610,[  9 110 162 ...   0   0   0],j
1611,[0 0 0 ... 0 0 0],j
1612,[0 0 0 ... 0 0 0],j
1613,[0 0 0 ... 0 0 0],j
1614,[0 0 0 ... 0 0 0],j
1615,[0 0 0 ... 0 0 0],j
1616,[0 0 0 ... 0 0 0],j
1617,[  2  68 112 ...   0   0   0],j
1618,[ 21 139 166 ...   0   0   0],j
1619,[0 0 0 ... 0 0 0],j
1620,[0 0 0 ... 0 0 0],j
1621,[0 0 0 ... 0 0 0],j
1622,[ 0  0  0 ... 27  0  0],j
1623,[0 0 0 ... 0 0 0],j
1624,[0 0 0 ... 0 0 0],j
1625,[0 0 1 ... 0 0 0],j
1626,[0 0 1 ... 0 0 0],j
1627,[0 0 0 ... 0 0 0],j
1628,[0 0 0 ... 0 0 0],j
1629,[0 0 0 ... 0 0 0],j
1630,[0 0 0 ... 0 0 0],j
1631,[0 0 0 ... 0 0 0],j
1632,[0 0 0 ... 0 0 0],j
1633,[0 0 0 ... 0 0 0],j
1634,[0 0 0 ... 0 0 0],j
1635,[0 0 0 ... 0 0 0],j
1636,[0 0 0 ... 0 0 0],j
1637,[0 0 0 ... 0 0 0],j
1638,[0 0 0 ... 0 0 0],j
1639,[0 0 0 ... 0 0 0],j
1640,[0 0 0 ... 0 0 0],j
1641,[0 0 1 ... 0 0 0],j
1642,[ 0 10 29 ...  0  0  0],j
1643,[0 0 0 ... 0 0 0],j
1644,[0 0 0 ... 0 0 0],j
1645,[0 0 0 ... 0 0 0],j
1646,[ 0 16 52 ...  0  0  0],j
1647,[0 0 0 ... 0 0 0],j
1648,[0 0 0 ... 0 0 0],j
1649,[0 0 0 ... 0 0 0],j
1650,[0 0 0 ... 0 0 0],j
1651,[0 0 0 ... 0 0 0],j
1652,[0 0 0 ... 0 0 0],j
1653,[0 0 0 ... 0 0 0],j
1654,[0 0 0 ... 0 0 0],j
1655,[0 0 0 ... 0 0 0],j
1656,[0 0 0 ... 0 0 0],j
1657,[0 0 0 ... 0 0 0],j
1658,[0 0 0 ... 0 0 0],j
1659,[0 0 0 ... 0 0 0],j
1660,[  0  32 141 ...   0   0   0],j
1661,[ 18 146 170 ...   0   0   0],j
1662,[0 0 0 ... 0 0 0],j
1663,[0 0 0 ... 0 0 0],j
1664,[0 0 0 ... 0 0 0],j
1665,[0 0 0 ... 0 0 0],j
1666,[0 0 0 ... 0 0 0],j
1667,[0 0 0 ... 0 0 0],j
1668,[0 0 0 ... 0 0 0],j
1669,[ 40 156 168 ...   0   0   0],j
1670,[ 0 10 19 ...  0  0  0],j
1671,[0 0 0 ... 0 0 0],j
1672,[0 0 0 ... 0 0 0],j
1673,[0 0 0 ... 0 0 0],j
1674,[0 0 0 ... 0 0 0],j
1675,[0 0 0 ... 0 0 0],c
1676,[0 0 0 ... 0 0 0],c
1677,[0 0 0 ... 0 0 0],c
1678,[0 0 0 ... 0 0 0],c
1679,[0 0 0 ... 0 0 0],c
1680,[0 0 0 ... 0 0 0],c
1681,[0 0 0 ... 0 0 0],c
1682,[0 0 0 ... 0 0 0],c
1683,[0 0 0 ... 0 0 0],c
1684,[0 0 0 ... 0 0 0],c
1685,[0 0 0 ... 0 0 0],c
1686,[0 0 0 ... 0 0 0],c
1687,[0 0 0 ... 0 0 0],c
1688,[0 0 0 ... 0 0 0],c
1689,[0 0 0 ... 0 0 0],c
1690,[0 0 0 ... 0 0 0],c
1691,[0 0 0 ... 0 0 0],c
1692,[0 0 0 ... 0 0 0],c
1693,[0 0 0 ... 0 0 0],c
1694,[0 0 0 ... 0 0 0],c
1695,[0 0 0 ... 0 0 0],c
1696,[0 0 0 ... 0 0 0],c
1697,[0 0 0 ... 0 0 0],c
1698,[0 0 0 ... 0 0 0],c
1699,[0 0 0 ... 0 0 0],c
1700,[0 0 0 ... 0 0 0],c
1701,[0 0 0 ... 0 0 0],c
1702,[0 0 0 ... 0 0 0],c
1703,[0 0 0 ... 0 0 0],c
1704,[0 0 0 ... 0 0 0],c
1705,[0 0 0 ... 0 0 0],c
1706,[0 0 0 ... 0 0 0],c
1707,[0 0 0 ... 0 0 0],c
1708,[0 0 0 ... 0 0 0],c
1709,[0 0 0 ... 0 0 0],c
1710,[0 0 0 ... 0 0 0],c
1711,[0 0 0 ... 0 0 0],c
1712,[0 0 0 ... 0 0 0],c
1713,[0 0 0 ... 0 0 0],c
1714,[0 0 0 ... 0 0 0],c
1715,[0 0 0 ... 0 0 0],c
1716,[0 0 0 ... 0 0 0],c
1717,[0 0 0 ... 0 0 0],c
1718,[0 0 0 ... 0 0 0],c
1719,[0 0 0 ... 0 0 0],c
1720,[0 0 0 ... 0 0 0],c
1721,[0 0 0 ... 0 0 0],c
1722,[0 0 0 ... 0 0 0],c
1723,[0 0 0 ... 0 0 0],c
1724,[0 0 0 ... 0 0 0],c
1725,[0 0 0 ... 0 0 0],c
1726,[0 0 0 ... 0 0 0],c
1727,[0 0 0 ... 0 0 0],c
1728,[0 0 0 ... 0 0 0],c
1729,[0 0 0 ... 0 0 0],c
1730,[0 0 0 ... 0 0 0],c
1731,[0 0 0 ... 0 0 0],c
1732,[0 0 0 ... 0 0 0],c
1733,[0 0 0 ... 0 0 0],c
1734,[0 0 0 ... 0 0 0],c
1735,[0 0 0 ... 0 0 0],c
1736,[0 0 0 ... 0 0 0],c
1737,[0 0 0 ... 0 0 0],c
1738,[0 0 0 ... 0 0 0],c
1739,[0 0 0 ... 0 0 0],c
1740,[0 0 0 ... 0 0 0],c
1741,[0 0 0 ... 0 0 0],c
1742,[0 0 0 ... 0 0 0],c
1743,[0 0 0 ... 0 0 0],c
1744,[0 0 0 ... 0 0 0],c
1745,[0 0 0 ... 0 0 0],d
1746,[0 0 0 ... 0 0 0],d
1747,[0 0 0 ... 0 0 0],d
1748,[0 0 0 ... 0 0 0],d
1749,[0 0 0 ... 0 0 0],d
1750,[0 0 0 ... 0 0 0],d
1751,[0 0 0 ... 0 0 0],d
1752,[0 0 0 ... 0 0 0],d
1753,[0 0 0 ... 0 0 0],d
1754,[0 0 0 ... 0 0 0],d
1755,[0 0 0 ... 0 0 0],d
1756,[0 0 0 ... 0 0 0],d
1757,[0 0 0 ... 0 0 0],d
1758,[0 0 0 ... 0 0 0],d
1759,[0 0 0 ... 0 0 0],d
1760,[0 0 0 ... 0 0 0],d
1761,[0 0 0 ... 0 0 0],d
1762,[0 0 0 ... 0 0 0],d
1763,[0 0 0 ... 0 0 0],d
1764,[0 0 0 ... 0 0 0],d
1765,[0 0 0 ... 0 0 0],d
1766,[0 0 0 ... 0 0 0],d
1767,[0 0 0 ... 0 0 0],d
1768,[0 0 0 ... 0 0 0],d
1769,[0 0 0 ... 0 0 0],d
1770,[0 0 0 ... 0 0 0],d
1771,[0 0 0 ... 0 0 0],d
1772,[0 0 0 ... 0 0 0],d
1773,[0 0 0 ... 0 0 0],d
1774,[0 0 0 ... 0 0 0],d
1775,[0 0 0 ... 0 0 0],d
1776,[0 0 0 ... 0 0 0],d
1777,[0 0 0 ... 0 0 0],d
1778,[0 0 0 ... 0 0 0],d
1779,[0 0 0 ... 0 0 0],d
1780,[0 0 0 ... 0 0 0],d
1781,[0 0 0 ... 0 0 0],d
1782,[0 0 0 ... 0 0 0],d
1783,[0 0 0 ... 0 0 0],d
1784,[0 0 0 ... 0 0 0],d
1785,[0 0 0 ... 0 0 0],d
1786,[0 0 0 ... 0 0 0],d
1787,[0 0 0 ... 0 0 0],d
1788,[0 0 0 ... 0 0 0],d
1789,[0 0 0 ... 0 0 0],d
1790,[0 0 0 ... 0 0 0],d
1791,[0 0 0 ... 0 0 0],d
1792,[0 0 0 ... 0 0 0],d
1793,[0 0 0 ... 0 0 0],d
1794,[0 0 0 ... 0 0 0],d
1795,[0 0 0 ... 0 0 0],d
1796,[0 0 0 ... 0 0 0],d
1797,[0 0 0 ... 0 0 0],d
1798,[0 0 0 ... 0 0 0],d
1799,[0 0 0 ... 0 0 0],d
1800,[0 0 0 ... 0 0 0],d
1801,[0 0 0 ... 0 0 0],d
1802,[0 0 0 ... 0 0 0],d
1803,[0 0 0 ... 0 0 0],d
1804,[0 0 0 ... 0 0 0],d
1805,[0 0 0 ... 0 0 0],d
1806,[0 0 0 ... 0 0 0],d
1807,[0 0 0 ... 0 0 0],d
1808,[0 0 0 ... 0 0 0],d
1809,[0 0 0 ... 0 0 0],d
1810,[0 0 0 ... 0 0 0],d
1811,[0 0 0 ... 0 0 0],d
1812,[0 0 0 ... 0 0 0],d
1813,[0 0 0 ... 0 0 0],d
1814,[0 0 0 ... 0 0 0],d
1815,[0 0 0 ... 0 0 0],v
1816,[0 0 0 ... 0 0 0],v
1817,[0 0 0 ... 0 0 0],v
1818,[0 0 0 ... 0 0 0],v
1819,[0 0 0 ... 0 0 0],v
1820,[0 0 0 ... 0 0 0],v
1821,[0 0 0 ... 0 0 0],v
1822,[0 0 0 ... 0 0 0],v
1823,[0 0 0 ... 0 0 0],v
1824,[0 0 0 ... 0 0 0],v
1825,[0 0 0 ... 0 0 0],v
1826,[0 0 0 ... 0 0 0],v
1827,[0 0 0 ... 0 0 0],v
1828,[0 0 0 ... 0 0 0],v
1829,[0 0 0 ... 0 0 0],v
1830,[0 0 0 ... 0 0 0],v
1831,[0 0 0 ... 0 0 0],v
1832,[0 0 0 ... 0 0 0],v
1833,[0 0 0 ... 0 0 0],v
1834,[0 0 0 ... 0 0 0],v
1835,[0 0 0 ... 0 0 0],v
1836,[0 0 0 ... 0 0 0],v
1837,[0 0 0 ... 0 0 0],v
1838,[0 0 0 ... 0 0 0],v
1839,[0 0 0 ... 0 0 0],v
1840,[0 0 0 ... 0 0 0],v
1841,[0 0 0 ... 0 0 0],v
1842,[0 0 0 ... 0 0 0],v
1843,[0 0 0 ... 0 0 0],v
1844,[0 0 0 ... 0 0 0],v
1845,[0 0 0 ... 0 0 0],v
1846,[0 0 0 ... 0 0 0],v
1847,[0 0 0 ... 0 0 0],v
1848,[0 0 0 ... 0 0 0],v
1849,[0 0 0 ... 0 0 0],v
1850,[0 0 0 ... 0 0 0],v
1851,[0 0 0 ... 0 0 0],v
1852,[0 0 0 ... 0 0 0],v
1853,[0 0 0 ... 0 0 0],v
1854,[0 0 0 ... 0 0 0],v
1855,[0 0 0 ... 0 0 0],v
1856,[0 0 0 ... 0 0 0],v
1857,[0 0 0 ... 0 0 0],v
1858,[0 0 0 ... 0 0 0],v
1859,[0 0 0 ... 0 0 0],v
1860,[0 0 0 ... 0 0 0],v
1861,[0 0 0 ... 0 0 0],v
1862,[0 0 0 ... 0 0 0],v
1863,[0 0 0 ... 0 0 0],v
1864,[0 0 0 ... 0 0 0],v
1865,[0 0 0 ... 0 0 0],v
1866,[0 0 0 ... 0 0 0],v
1867,[0 0 0 ... 0 0 0],v
1868,[0 0 0 ... 0 0 0],v
1869,[0 0 0 ... 0 0 0],v
1870,[0 0 0 ... 0 0 0],v
1871,[0 0 0 ... 0 0 0],v
1872,[0 0 0 ... 0 0 0],v
1873,[0 0 0 ... 0 0 0],v
1874,[0 0 0 ... 0 0 0],v
1875,[0 0 0 ... 0 0 0],v
1876,[0 0 0 ... 0 0 0],v
1877,[0 0 0 ... 0 0 0],v
1878,[0 0 0 ... 0 0 0],v
1879,[0 0 0 ... 0 0 0],v
1880,[0 0 0 ... 0 0 0],v
1881,[0 0 0 ... 0 0 0],v
1882,[0 0 0 ... 0 0 0],v
1883,[0 0 0 ... 0 0 0],v
1884,[0 0 0 ... 0 0 0],v
1885,[0 0 0 ... 0 0 0],q
1886,[0 0 0 ... 0 0 0],q
1887,[0 0 0 ... 0 0 0],q
1888,[0 0 0 ... 0 0 0],q
1889,[0 0 0 ... 0 0 0],q
1890,[0 0 0 ... 0 0 0],q
1891,[0 0 0 ... 0 0 0],q
1892,[0 0 0 ... 0 0 0],q
1893,[0 0 0 ... 0 0 0],q
1894,[0 0 0 ... 0 0 0],q
1895,[0 0 0 ... 0 0 0],q
1896,[0 0 0 ... 0 0 0],q
1897,[0 0 0 ... 0 0 0],q
1898,[0 0 0 ... 0 0 0],q
1899,[0 0 0 ... 0 0 0],q
1900,[0 0 0 ... 0 0 0],q
1901,[0 0 0 ... 0 0 0],q
1902,[0 0 0 ... 0 0 0],q
1903,[0 0 0 ... 0 0 0],q
1904,[0 0 0 ... 0 0 0],q
1905,[0 0 0 ... 0 0 0],q
1906,[0 0 0 ... 0 0 0],q
1907,[0 0 0 ... 0 0 0],q
1908,[0 0 0 ... 0 0 0],q
1909,[0 0 0 ... 0 0 0],q
1910,[0 0 0 ... 0 0 0],q
1911,[0 0 0 ... 0 0 0],q
1912,[0 0 0 ... 0 0 0],q
1913,[0 0 0 ... 0 0 0],q
1914,[0 0 0 ... 0 0 0],q
1915,[0 0 0 ... 0 0 0],q
1916,[0 0 0 ... 0 0 0],q
1917,[0 0 0 ... 0 0 0],q
1918,[0 0 0 ... 0 0 0],q
1919,[0 0 0 ... 0 0 0],q
1920,[0 0 0 ... 0 0 0],q
1921,[0 0 0 ... 0 0 0],q
1922,[0 0 0 ... 0 0 0],q
1923,[0 0 0 ... 0 0 0],q
1924,[0 0 0 ... 0 0 0],q
1925,[0 0 0 ... 0 0 0],q
1926,[0 0 0 ... 0 0 0],q
1927,[0 0 0 ... 0 0 0],q
1928,[0 0 0 ... 0 0 0],q
1929,[0 0 0 ... 0 0 0],q
1930,[0 0 0 ... 0 0 0],q
1931,[0 0 0 ... 0 0 0],q
1932,[0 0 0 ... 0 0 0],q
1933,[0 0 0 ... 0 0 0],q
1934,[0 0 0 ... 0 0 0],q
1935,[0 0 0 ... 0 0 0],q
1936,[0 0 0 ... 0 0 0],q
1937,[0 0 0 ... 0 0 0],q
1938,[0 0 0 ... 0 0 0],q
1939,[0 0 0 ... 0 0 0],q
1940,[0 0 0 ... 0 0 0],q
1941,[0 0 0 ... 0 0 0],q
1942,[0 0 0 ... 0 0 0],q
1943,[0 0 0 ... 0 0 0],q
1944,[0 0 0 ... 0 0 0],q
1945,[0 0 0 ... 0 0 0],q
1946,[0 0 0 ... 0 0 0],q
1947,[0 0 0 ... 0 0 0],q
1948,[0 0 0 ... 0 0 0],q
1949,[0 0 0 ... 0 0 0],q
1950,[0 0 0 ... 0 0 0],q
1951,[0 0 0 ... 0 0 0],q
1952,[0 0 0 ... 0 0 0],q
1953,[0 0 0 ... 0 0 0],q
1954,[0 0 0 ... 0 0 0],q
1955,[0 0 0 ... 0 0 0],x
1956,[0 0 0 ... 0 0 0],x
1957,[0 0 0 ... 0 0 0],x
1958,[0 0 0 ... 0 0 0],x
1959,[0 0 0 ... 0 0 0],x
1960,[0 0 0 ... 0 0 0],x
1961,[0 0 0 ... 0 0 0],x
1962,[0 0 0 ... 0 0 0],x
1963,[0 0 0 ... 0 0 0],x
1964,[0 0 0 ... 0 0 0],x
1965,[0 0 0 ... 0 0 0],x
1966,[0 0 0 ... 0 0 0],x
1967,[0 0 0 ... 0 0 0],x
1968,[0 0 0 ... 0 0 0],x
1969,[0 0 0 ... 0 0 0],x
1970,[0 0 0 ... 0 0 0],x
1971,[0 0 0 ... 0 0 0],x
1972,[0 0 0 ... 0 0 0],x
1973,[0 0 0 ... 0 0 0],x
1974,[0 0 0 ... 0 0 0],x
1975,[0 0 0 ... 0 0 0],x
1976,[0 0 0 ... 0 0 0],x
1977,[0 0 0 ... 0 0 0],x
1978,[0 0 0 ... 0 0 0],x
1979,[0 0 0 ... 0 0 0],x
1980,[0 0 0 ... 0 0 0],x
1981,[0 0 0 ... 0 0 0],x
1982,[0 0 0 ... 0 0 0],x
1983,[0 0 0 ... 0 0 0],x
1984,[0 0 0 ... 0 0 0],x
1985,[0 0 0 ... 0 0 0],x
1986,[0 0 0 ... 0 0 0],x
1987,[0 0 0 ... 0 0 0],x
1988,[0 0 0 ... 0 0 0],x
1989,[0 0 0 ... 0 0 0],x
1990,[0 0 0 ... 0 0 0],x
1991,[0 0 0 ... 0 0 0],x
1992,[0 0 0 ... 0 0 0],x
1993,[0 0 0 ... 0 0 0],x
1994,[0 0 0 ... 0 0 0],x
1995,[0 0 0 ... 0 0 0],x
1996,[0 0 0 ... 0 0 0],x
1997,[0 0 0 ... 0 0 0],x
1998,[0 0 0 ... 0 0 0],x
1999,[0 0 0 ... 0 0 0],x
2000,[0 0 0 ... 0 0 0],x
2001,[0 0 0 ... 0 0 0],x
2002,[0 0 0 ... 0 0 0],x
2003,[0 0 0 ... 0 0 0],x
2004,[0 0 0 ... 0 0 0],x
2005,[0 0 0 ... 0 0 0],x
2006,[0 0 0 ... 0 0 0],x
2007,[0 0 0 ... 0 0 0],x
2008,[0 0 0 ... 0 0 0],x
2009,[0 0 0 ... 0 0 0],x
2010,[0 0 0 ... 0 0 0],x
2011,[0 0 0 ... 0 0 0],x
2012,[0 0 0 ... 0 0 0],x
2013,[0 0 0 ... 0 0 0],x
2014,[0 0 0 ... 0 0 0],x
2015,[0 0 0 ... 0 0 0],x
2016,[0 0 0 ... 0 0 0],x
2017,[0 0 0 ... 0 0 0],x
2018,[0 0 0 ... 0 0 0],x
2019,[0 0 0 ... 0 0 0],x
2020,[0 0 0 ... 0 0 0],x
2021,[0 0 0 ... 0 0 0],x
2022,[0 0 0 ... 0 0 0],x
2023,[0 0 0 ... 0 0 0],x
2024,[0 0 0 ... 0 0 0],x
2025,[0 0 0 ... 0 0 0],e
2026,[0 0 0 ... 0 0 0],e
2027,[0 0 0 ... 0 0 0],e
2028,[0 0 0 ... 0 0 0],e
2029,[0 0 0 ... 0 0 0],e
2030,[0 0 0 ... 0 0 0],e
2031,[0 0 0 ... 0 0 0],e
2032,[0 0 0 ... 0 0 0],e
2033,[0 0 0 ... 0 0 0],e
2034,[0 0 0 ... 0 0 0],e
2035,[0 0 0 ... 0 0 0],e
2036,[0 0 0 ... 0 0 0],e
2037,[0 0 0 ... 0 0 0],e
2038,[0 0 0 ... 0 0 0],e
2039,[0 0 0 ... 0 0 0],e
2040,[0 0 0 ... 0 0 0],e
2041,[0 0 0 ... 0 0 0],e
2042,[0 0 0 ... 0 0 0],e
2043,[0 0 0 ... 0 0 0],e
